t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
1521,350,10,3.6,44.88888889,4.948,0.94,360,4.2
1522,350,11,4.1,101,4.967,0.94,360,4.2
1523,350,12,4.4,123.4444444,5.114,0.92,360,4.2
1524,350,13,4.5,145.8888889,5.328,0.88,360,4.2
1525,350,14,4.6,123.4444444,5.435,0.86,360,4.2
1526,350,15,4.4,112.2222222,5.442,0.83,360,4.2
1527,350,16,4.1,56.11111111,5.256,0.81,360,4.2
1528,350,17,3.3,0,4.898,0.82,360,4.2
1529,350,18,2.7,0,4.395,0.83,360,4.2
1530,350,19,1.8,0,3.926,0.85,360,4.2
1531,350,20,1.6,0,3.537,0.88,360,4.2
1532,350,21,1.5,0,3.16,0.89,360,4.2
1533,350,22,0.9,0,2.847,0.91,360,4.2
1534,350,23,1,0,2.605,0.92,360,4.2
1535,350,24,1.1,0,2.494,0.93,360,4.2
1536,351,1,0.5,0,2.457,0.93,360,1.4
1537,351,2,0.7,0,2.403,0.94,360,1.4
1538,351,3,0.6,0,2.354,0.95,360,1.4
1539,351,4,-0.3,0,2.303,0.96,360,1.4
1540,351,5,-0.8,0,2.241,0.97,360,1.4
1541,351,6,0,0,2.179,0.97,360,1.4
1542,351,7,-0.7,0,2.143,0.97,360,1.4
1543,351,8,-1,11.22222222,2.07,0.98,360,1.4
1544,351,9,-0.1,145.8888889,1.988,0.97,360,1.4
1545,351,10,1.3,392.7777778,1.932,0.97,360,1.4
1546,351,11,2.1,505,1.921,0.93,360,1.4
1547,351,12,3.2,594.7777778,2.044,0.83,360,1.4
1548,351,13,3.2,460.1111111,2.516,0.75,360,1.4
1549,351,14,3.7,291.7777778,2.926,0.75,360,1.4
1550,351,15,3.2,224.4444444,3.189,0.73,360,1.4
1551,351,16,2.4,33.66666667,3.181,0.78,360,1.4
1552,351,17,1.7,0,2.891,0.79,360,1.4
1553,351,18,1.3,0,2.601,0.83,360,1.4
1554,351,19,1.1,0,2.25,0.87,360,1.4
1555,351,20,1.3,0,2.098,0.81,360,1.4
1556,351,21,1.5,0,2.023,0.79,360,1.4
1557,351,22,1,0,1.946,0.85,360,1.4
1558,351,23,0.8,0,1.849,0.89,360,1.4
1559,351,24,0.8,0,1.787,0.89,360,1.4
1560,352,1,0.8,0,1.742,0.9,360,2.4
1561,352,2,1.1,0,1.725,0.9,360,2.4
1562,352,3,0.7,0,1.72,0.91,360,2.4
1563,352,4,0.6,0,1.682,0.91,360,2.4
1564,352,5,0.9,0,1.654,0.91,360,2.4
1565,352,6,1.2,0,1.656,0.88,360,2.4
1566,352,7,1.7,0,1.658,0.86,360,2.4
1567,352,8,1.9,0,1.68,0.83,360,2.4
1568,352,9,2,56.11111111,1.7,0.83,360,2.4
1569,352,10,2.7,168.3333333,1.765,0.8,360,2.4
1570,352,11,3.8,314.2222222,1.95,0.76,360,2.4
1571,352,12,4.8,303,2.398,0.74,360,2.4
1572,352,13,4.9,224.4444444,2.99,0.73,360,2.4
1573,352,14,5.1,190.7777778,3.397,0.76,360,2.4
1574,352,15,5,101,3.691,0.78,360,2.4
1575,352,16,4,33.66666667,3.782,0.82,360,2.4
1576,352,17,3.5,0,3.664,0.85,360,2.4
1577,352,18,2.4,0,3.476,0.87,360,2.4
1578,352,19,2,0,3.177,0.89,360,2.4
1579,352,20,1.9,0,2.729,0.87,360,2.4
1580,352,21,1.6,0,2.489,0.88,360,2.4
1581,352,22,1.5,0,2.438,0.89,360,2.4
1582,352,23,1.2,0,2.412,0.9,360,2.4
1583,352,24,1.2,0,2.359,0.9,360,2.4
1584,353,1,0.4,0,2.303,0.9,360,1.9
1585,353,2,-0.2,0,2.046,0.91,360,1.9
1586,353,3,-0.6,0,1.827,0.94,360,1.9
1587,353,4,-0.2,0,1.733,0.9,360,1.9
1588,353,5,-0.6,0,1.66,0.91,360,1.9
1589,353,6,-1.3,0,1.597,0.94,360,1.9
1590,353,7,-1.6,0,1.531,0.96,360,1.9
1591,353,8,-2.1,0,1.466,0.97,360,1.9
1592,353,9,-1.2,157.1111111,1.393,0.97,360,1.9
1593,353,10,0.2,392.7777778,1.347,0.94,360,1.9
1594,353,11,2.1,538.6666667,1.33,0.81,360,1.9
1595,353,12,2.8,516.2222222,1.34,0.77,360,1.9
1596,353,13,3.4,336.6666667,1.498,0.75,360,1.9
1597,353,14,3.2,336.6666667,1.757,0.79,360,1.9
1598,353,15,2.9,179.5555556,2.085,0.81,360,1.9
1599,353,16,1.8,44.88888889,2.131,0.83,360,1.9
1600,353,17,1.3,0,1.902,0.85,360,1.9
1601,353,18,0.8,0,1.637,0.89,360,1.9
1602,353,19,0.6,0,1.512,0.91,360,1.9
1603,353,20,0.3,0,1.454,0.93,360,1.9
1604,353,21,0.2,0,1.407,0.92,360,1.9
1605,353,22,0.5,0,1.377,0.91,360,1.9
1606,353,23,0.9,0,1.362,0.89,360,1.9
1607,353,24,1.6,0,1.364,0.93,360,1.9
1608,354,1,1.7,0,1.379,0.96,360,3.1
1609,354,2,1.8,0,1.408,0.97,360,3.1
1610,354,3,2,0,1.474,0.98,360,3.1
1611,354,4,2,0,1.584,0.98,360,3.1
1612,354,5,2.4,0,1.697,0.99,360,3.1
1613,354,6,2.4,0,1.84,0.99,360,3.1
1614,354,7,1.3,0,1.896,0.99,360,3.1
1615,354,8,1.3,0,1.677,1,360,3.1
1616,354,9,1.8,112.2222222,1.459,1,360,3.1
1617,354,10,3.1,370.3333333,1.43,0.99,360,3.1
1618,354,11,4.5,448.8888889,1.862,0.94,360,3.1
1619,354,12,5.5,516.2222222,2.571,0.88,360,3.1
1620,354,13,6.6,572.3333333,3.346,0.82,360,3.1
1621,354,14,6.1,404,4.05,0.83,360,3.1
1622,354,15,6.3,224.4444444,4.233,0.82,360,3.1
1623,354,16,4.7,67.33333333,4.016,0.86,360,3.1
1624,354,17,3.9,0,3.58,0.89,360,3.1
1625,354,18,3.8,0,3.065,0.92,360,3.1
1626,354,19,4.2,0,2.845,0.91,360,3.1
1627,354,20,4.4,0,2.865,0.91,360,3.1
1628,354,21,4.6,0,2.97,0.9,360,3.1
1629,354,22,4.4,0,3.085,0.92,360,3.1
1630,354,23,4.3,0,3.187,0.94,360,3.1
1631,354,24,4.2,0,3.29,0.95,360,3.1
1632,355,1,4.8,0,3.422,0.97,360,5.6
1633,355,2,5,0,3.603,0.98,360,5.6
1634,355,3,5,0,3.808,0.98,360,5.6
1635,355,4,5,0,3.949,0.98,360,5.6
1636,355,5,5.3,0,4.072,0.98,360,5.6
1637,355,6,5.7,0,4.213,0.99,360,5.6
1638,355,7,5.7,0,4.358,0.99,360,5.6
1639,355,8,5.8,0,4.479,0.99,360,5.6
1640,355,9,6,33.66666667,4.617,0.99,360,5.6
1641,355,10,6.5,89.77777778,4.808,0.99,360,5.6
1642,355,11,7,157.1111111,5.093,0.99,360,5.6
1643,355,12,7.4,179.5555556,5.429,0.99,360,5.6
1644,355,13,8.3,224.4444444,5.865,0.98,360,5.6
1645,355,14,8.7,134.6666667,6.272,0.96,360,5.6
1646,355,15,9.1,112.2222222,6.506,0.94,360,5.6
1647,355,16,8.7,22.44444444,6.654,0.93,360,5.6
1648,355,17,8.4,0,6.688,0.96,360,5.6
1649,355,18,8.7,0,6.685,0.93,360,5.6
1650,355,19,9,0,6.684,0.9,360,5.6
1651,355,20,8.9,0,6.668,0.89,360,5.6
1652,355,21,9.2,0,6.646,0.89,360,5.6
1653,355,22,8.7,0,6.643,0.9,360,5.6
1654,355,23,9,0,6.722,0.91,360,5.6
1655,355,24,8.8,0,6.8,0.92,360,5.6
1656,356,1,9,0,6.862,0.91,360,6.8
1657,356,2,8.8,0,6.91,0.93,360,6.8
1658,356,3,8.6,0,6.963,0.96,360,6.8
1659,356,4,8.4,0,7.035,0.97,360,6.8
1660,356,5,8.8,0,7.065,0.98,360,6.8
1661,356,6,8.6,0,7.1,0.97,360,6.8
1662,356,7,8,0,7.135,0.98,360,6.8
1663,356,8,6.9,0,7.09,0.97,360,6.8
1664,356,9,6.9,11.22222222,6.946,0.98,360,6.8
1665,356,10,6.8,33.66666667,6.832,0.98,360,6.8
1666,356,11,6.9,78.55555556,6.83,0.99,360,6.8
1667,356,12,6.9,89.77777778,6.871,0.98,360,6.8
1668,356,13,7.3,89.77777778,6.896,0.97,360,6.8
1669,356,14,8.1,78.55555556,6.895,0.97,360,6.8
1670,356,15,8.9,33.66666667,7.007,0.95,360,6.8
1671,356,16,9,11.22222222,7.2,0.95,360,6.8
1672,356,17,9.3,0,7.335,0.95,360,6.8
1673,356,18,9.5,0,7.475,0.89,360,6.8
1674,356,19,8.9,0,7.565,0.9,360,6.8
1675,356,20,8.9,0,7.54,0.9,360,6.8
1676,356,21,9.2,0,7.51,0.9,360,6.8
1677,356,22,9.4,0,7.545,0.91,360,6.8
1678,356,23,9.9,0,7.615,0.91,360,6.8
1679,356,24,10.3,0,7.745,0.9,360,6.8
1680,357,1,10.2,0,7.925,0.93,360,6.7
1681,357,2,10.2,0,8.07,0.93,360,6.7
1682,357,3,9.4,0,8.175,0.96,360,6.7
1683,357,4,9.1,0,8.26,0.98,360,6.7
1684,357,5,7.6,0,8.215,0.98,360,6.7
1685,357,6,7.1,0,8.055,0.98,360,6.7
1686,357,7,9.5,0,7.85,0.99,360,6.7
1687,357,8,9.8,0,7.785,0.96,360,6.7
1688,357,9,9.4,0,7.99,0.89,360,6.7
1689,357,10,9.6,33.66666667,8.025,0.84,360,6.7
1690,357,11,10.3,190.7777778,7.975,0.83,360,6.7
1691,357,12,10.9,235.6666667,8.155,0.78,360,6.7
1692,357,13,10.4,224.4444444,8.38,0.8,360,6.7
1693,357,14,10.7,145.8888889,8.435,0.79,360,6.7
1694,357,15,10.7,89.77777778,8.395,0.77,360,6.7
1695,357,16,11.1,11.22222222,8.295,0.77,360,6.7
1696,357,17,11.1,0,8.215,0.79,360,6.7
1697,357,18,10.9,0,8.235,0.83,360,6.7
1698,357,19,10.7,0,8.3,0.85,360,6.7
1699,357,20,10.4,0,8.35,0.89,360,6.7
1700,357,21,9.8,0,8.42,0.9,360,6.7
1701,357,22,10.2,0,8.4,0.89,360,6.7
1702,357,23,10,0,8.395,0.92,360,6.7
1703,357,24,9.2,0,8.45,0.9,360,6.7
1704,358,1,9.4,0,8.36,0.85,360,4.6
1705,358,2,9.7,0,8.155,0.87,360,4.6
1706,358,3,9.6,0,8.065,0.89,360,4.6
1707,358,4,9.9,0,8.045,0.89,360,4.6
1708,358,5,9.8,0,8.085,0.89,360,4.6
1709,358,6,8.1,0,8.135,0.92,360,4.6
1710,358,7,7.6,0,8.075,0.91,360,4.6
1711,358,8,7.2,0,7.82,0.93,360,4.6
1712,358,9,7,11.22222222,7.58,0.95,360,4.6
1713,358,10,7.2,33.66666667,7.425,0.93,360,4.6
1714,358,11,7.1,67.33333333,7.32,0.92,360,4.6
1715,358,12,7.2,134.6666667,7.315,0.91,360,4.6
1716,358,13,7,78.55555556,7.36,0.91,360,4.6
1717,358,14,7,89.77777778,7.265,0.9,360,4.6
1718,358,15,6.8,56.11111111,7.185,0.86,360,4.6
1719,358,16,6.5,11.22222222,7.029,0.85,360,4.6
1720,358,17,6,0,6.779,0.87,360,4.6
1721,358,18,5.4,0,6.439,0.88,360,4.6
1722,358,19,4.8,0,5.987,0.93,360,4.6
1723,358,20,4.3,0,5.571,0.94,360,4.6
1724,358,21,4.6,0,5.266,0.94,360,4.6
1725,358,22,5,0,5.235,0.94,360,4.6
1726,358,23,5.1,0,5.374,0.93,360,4.6
1727,358,24,4.9,0,5.471,0.94,360,4.6
1728,359,1,4.5,0,5.504,0.94,360,4.2
1729,359,2,4.1,0,5.495,0.95,360,4.2
1730,359,3,3.8,0,5.437,0.97,360,4.2
1731,359,4,3.6,0,5.35,0.97,360,4.2
1732,359,5,3.7,0,5.262,0.99,360,4.2
1733,359,6,3.1,0,5.208,0.99,360,4.2
1734,359,7,3,0,5.144,1,360,4.2
1735,359,8,2.8,0,5.023,1,360,4.2
1736,359,9,3.1,56.11111111,4.908,1,360,4.2
1737,359,10,4.4,213.2222222,4.945,1,360,4.2
1738,359,11,5.6,303,5.162,0.98,360,4.2
1739,359,12,6.1,291.7777778,5.599,0.93,360,4.2
1740,359,13,8.1,460.1111111,6.054,0.87,360,4.2
1741,359,14,8.5,404,6.546,0.85,360,4.2
1742,359,15,8.6,190.7777778,6.815,0.87,360,4.2
1743,359,16,8.4,44.88888889,6.747,0.87,360,4.2
1744,359,17,8.3,0,6.533,0.87,360,4.2
1745,359,18,7.6,0,6.287,0.89,360,4.2
1746,359,19,7.6,0,6.091,0.88,360,4.2
1747,359,20,7.9,0,5.953,0.86,360,4.2
1748,359,21,8.3,0,5.841,0.82,360,4.2
1749,359,22,7.9,0,5.74,0.79,360,4.2
1750,359,23,7.8,0,5.663,0.8,360,4.2
1751,359,24,7.5,0,5.562,0.8,360,4.2
1752,360,1,7.1,0,5.395,0.81,360,4.3
1753,360,2,7.2,0,5.241,0.8,360,4.3
1754,360,3,7.2,0,5.163,0.79,360,4.3
1755,360,4,8.2,0,5.177,0.76,360,4.3
1756,360,5,8.4,0,5.242,0.76,360,4.3
1757,360,6,8.5,0,5.429,0.75,360,4.3
1758,360,7,8.7,0,5.641,0.75,360,4.3
1759,360,8,9.3,0,5.804,0.73,360,4.3
1760,360,9,9.3,33.66666667,5.967,0.74,360,4.3
1761,360,10,9.6,89.77777778,6.176,0.74,360,4.3
1762,360,11,9.5,134.6666667,6.408,0.76,360,4.3
1763,360,12,9.6,123.4444444,6.671,0.78,360,4.3
1764,360,13,9.8,145.8888889,6.884,0.77,360,4.3
1765,360,14,9.8,134.6666667,7.05,0.76,360,4.3
1766,360,15,9.7,78.55555556,7.13,0.75,360,4.3
1767,360,16,9.7,11.22222222,7.09,0.76,360,4.3
1768,360,17,9.6,0,7.025,0.77,360,4.3
1769,360,18,9.3,0,6.957,0.8,360,4.3
1770,360,19,9.5,0,6.896,0.8,360,4.3
1771,360,20,9.1,0,6.829,0.81,360,4.3
1772,360,21,8.7,0,6.805,0.85,360,4.3
1773,360,22,8.6,0,6.777,0.88,360,4.3
1774,360,23,8.6,0,6.833,0.92,360,4.3
1775,360,24,8.5,0,6.949,0.94,360,4.3
1776,361,1,8.4,0,7.075,0.94,360,5.3
1777,361,2,8.3,0,7.15,0.95,360,5.3
1778,361,3,8.3,0,7.19,0.95,360,5.3
1779,361,4,8,0,7.22,0.94,360,5.3
1780,361,5,8.2,0,7.235,0.94,360,5.3
1781,361,6,8.1,0,7.23,0.94,360,5.3
1782,361,7,7.8,0,7.195,0.94,360,5.3
1783,361,8,7.6,0,7.17,0.94,360,5.3
1784,361,9,7.9,22.44444444,7.13,0.93,360,5.3
1785,361,10,8.2,89.77777778,7.145,0.91,360,5.3
1786,361,11,8.8,190.7777778,7.24,0.87,360,5.3
1787,361,12,8.8,224.4444444,7.495,0.85,360,5.3
1788,361,13,9.2,168.3333333,7.705,0.84,360,5.3
1789,361,14,9.9,280.5555556,7.835,0.8,360,5.3
1790,361,15,9.9,179.5555556,8.02,0.79,360,5.3
1791,361,16,10.1,101,8.01,0.73,360,5.3
1792,361,17,10.3,0,7.765,0.74,360,5.3
1793,361,18,9.9,0,7.51,0.74,360,5.3
1794,361,19,10,0,7.35,0.72,360,5.3
1795,361,20,9.7,0,7.27,0.72,360,5.3
1796,361,21,9.7,0,7.125,0.71,360,5.3
1797,361,22,9.7,0,6.923,0.7,360,5.3
1798,361,23,9.3,0,6.86,0.71,360,5.3
1799,361,24,9.4,0,6.859,0.74,360,5.3
1800,1,1,8.9,0,6.797,0.76,360,3.1
1801,1,2,9.1,0,6.639,0.76,360,3.1
1802,1,3,8.6,0,6.538,0.77,360,3.1
1803,1,4,8.2,0,6.485,0.77,360,3.1
1804,1,5,7.5,0,6.297,0.8,360,3.1
1805,1,6,7.2,0,5.943,0.81,360,3.1
1806,1,7,6.9,0,5.646,0.82,360,3.1
1807,1,8,6.9,0,5.421,0.85,360,3.1
1808,1,9,7.7,101,5.104,0.84,360,3.1
1809,1,10,8.9,269.3333333,5.152,0.81,360,3.1
1810,1,11,9.2,460.1111111,5.721,0.79,360,3.1
1811,1,12,9.5,280.5555556,6.477,0.78,360,3.1
1812,1,13,9.4,224.4444444,7.003,0.78,360,3.1
1813,1,14,10.4,370.3333333,7.365,0.76,360,3.1
1814,1,15,10.2,291.7777778,7.605,0.77,360,3.1
1815,1,16,9,67.33333333,7.495,0.85,360,3.1
1816,1,17,7.8,0,7.057,0.89,360,3.1
1817,1,18,7.8,0,6.549,0.89,360,3.1
1818,1,19,8,0,6.15,0.83,360,3.1
1819,1,20,7.3,0,5.959,0.86,360,3.1
1820,1,21,7.4,0,5.768,0.89,360,3.1
1821,1,22,7,0,5.645,0.9,360,3.1
1822,1,23,6.6,0,5.564,0.93,360,3.1
1823,1,24,6.7,0,5.515,0.92,360,3.1
1824,2,1,7,0,5.539,0.93,360,6.1
1825,2,2,7.2,0,5.577,0.91,360,6.1
1826,2,3,7.9,0,5.679,0.88,360,6.1
1827,2,4,7.6,0,5.825,0.88,360,6.1
1828,2,5,7.5,0,5.924,0.88,360,6.1
1829,2,6,7.5,0,6.017,0.88,360,6.1
1830,2,7,7.4,0,6.051,0.88,360,6.1
1831,2,8,7,0,6.067,0.92,360,6.1
1832,2,9,7.4,11.22222222,6.127,0.89,360,6.1
1833,2,10,7.7,56.11111111,6.224,0.89,360,6.1
1834,2,11,8.1,101,6.391,0.9,360,6.1
1835,2,12,8.6,179.5555556,6.621,0.88,360,6.1
1836,2,13,9.1,291.7777778,6.949,0.87,360,6.1
1837,2,14,9.9,314.2222222,7.33,0.82,360,6.1
1838,2,15,9.5,224.4444444,7.44,0.82,360,6.1
1839,2,16,8.6,44.88888889,7.34,0.87,360,6.1
1840,2,17,8.4,0,7.085,0.9,360,6.1
1841,2,18,5,0,6.95,0.96,360,6.1
1842,2,19,5.3,0,6.508,0.94,360,6.1
1843,2,20,4.9,0,6.125,0.94,360,6.1
1844,2,21,5.2,0,5.72,0.91,360,6.1
1845,2,22,5.5,0,5.403,0.88,360,6.1
1846,2,23,5.6,0,5.246,0.88,360,6.1
1847,2,24,5.4,0,5.076,0.88,360,6.1
1848,3,1,4.7,0,4.863,0.88,360,6.6
1849,3,2,4.2,0,4.598,0.9,360,6.6
1850,3,3,4.7,0,4.363,0.9,360,6.6
1851,3,4,5.1,0,4.282,0.9,360,6.6
1852,3,5,5.6,0,4.317,0.92,360,6.6
1853,3,6,6,0,4.506,0.94,360,6.6
1854,3,7,6.4,0,4.825,0.94,360,6.6
1855,3,8,7.2,0,5.128,0.95,360,6.6
1856,3,9,8,33.66666667,5.509,0.95,360,6.6
1857,3,10,9.1,67.33333333,5.955,0.94,360,6.6
1858,3,11,11.1,101,6.485,0.86,360,6.6
1859,3,12,11.3,381.5555556,7.029,0.68,360,6.6
1860,3,13,10.2,213.2222222,7.375,0.71,360,6.6
1861,3,14,9.8,235.6666667,7.32,0.7,360,6.6
1862,3,15,9.3,246.8888889,7.12,0.7,360,6.6
1863,3,16,8.8,145.8888889,6.895,0.71,360,6.6
1864,3,17,7.4,0,6.568,0.8,360,6.6
1865,3,18,7.4,0,6.175,0.8,360,6.6
1866,3,19,7.6,0,5.997,0.79,360,6.6
1867,3,20,7.2,0,5.984,0.87,360,6.6
1868,3,21,7.3,0,6.056,0.91,360,6.6
1869,3,22,7.5,0,6.137,0.9,360,6.6
1870,3,23,7.8,0,6.234,0.91,360,6.6
1871,3,24,8.1,0,6.355,0.93,360,6.6
1872,4,1,8.8,0,6.525,0.96,360,6
1873,4,2,9.5,0,6.797,0.96,360,6
1874,4,3,10.5,0,7.145,0.97,360,6
1875,4,4,11.8,0,7.535,0.96,360,6
1876,4,5,12.1,0,8,0.94,360,6
1877,4,6,11.9,0,8.455,0.95,360,6
1878,4,7,11.9,0,8.71,0.94,360,6
1879,4,8,12.1,0,8.885,0.94,360,6
1880,4,9,12.4,67.33333333,9.035,0.91,360,6
1881,4,10,12.4,157.1111111,9.27,0.92,360,6
1882,4,11,12.9,134.6666667,9.58,0.91,360,6
1883,4,12,13.3,213.2222222,9.86,0.9,360,6
1884,4,13,13.5,303,10.205,0.89,360,6
1885,4,14,13.4,168.3333333,10.515,0.89,360,6
1886,4,15,13.3,78.55555556,10.595,0.9,360,6
1887,4,16,12.6,22.44444444,10.58,0.92,360,6
1888,4,17,12.7,0,10.48,0.93,360,6
1889,4,18,12.5,0,10.38,0.93,360,6
1890,4,19,12.6,0,10.27,0.92,360,6
1891,4,20,12.6,0,10.27,0.91,360,6
1892,4,21,12.5,0,10.29,0.92,360,6
1893,4,22,12.5,0,10.275,0.92,360,6
1894,4,23,12.4,0,10.245,0.93,360,6
1895,4,24,12.2,0,10.19,0.93,360,6
1896,5,1,12.2,0,10.205,0.91,360,2.8
1897,5,2,10.9,0,10.175,0.91,360,2.8
1898,5,3,10.4,0,9.845,0.91,360,2.8
1899,5,4,9.5,0,9.395,0.92,360,2.8
1900,5,5,8.9,0,9.025,0.93,360,2.8
1901,5,6,7.9,0,8.69,0.96,360,2.8
1902,5,7,8.3,0,8.335,0.97,360,2.8
1903,5,8,9.2,0,7.99,0.96,360,2.8
1904,5,9,8.9,112.2222222,7.69,0.94,360,2.8
1905,5,10,12.4,347.8888889,7.85,0.84,360,2.8
1906,5,11,12.4,392.7777778,8.495,0.83,360,2.8
1907,5,12,13.9,583.5555556,9.155,0.79,360,2.8
1908,5,13,14.6,583.5555556,9.865,0.73,360,2.8
1909,5,14,14.8,505,10.38,0.71,360,2.8
1910,5,15,13.8,314.2222222,10.58,0.73,360,2.8
1911,5,16,12.6,112.2222222,10.305,0.78,360,2.8
1912,5,17,12,0,9.785,0.83,360,2.8
1913,5,18,11.9,0,9.29,0.83,360,2.8
1914,5,19,11.6,0,8.98,0.81,360,2.8
1915,5,20,11.4,0,8.755,0.79,360,2.8
1916,5,21,11.1,0,8.515,0.79,360,2.8
1917,5,22,10.6,0,8.235,0.78,360,2.8
1918,5,23,9.9,0,8,0.81,360,2.8
1919,5,24,10.4,0,7.675,0.82,360,2.8
1920,6,1,10.1,0,7.31,0.77,360,3.4
1921,6,2,9.7,0,6.996,0.8,360,3.4
1922,6,3,7.2,0,6.772,0.86,360,3.4
1923,6,4,7.9,0,6.656,0.89,360,3.4
1924,6,5,6.8,0,6.526,0.94,360,3.4
1925,6,6,7,0,6.248,0.95,360,3.4
1926,6,7,8.1,0,6.001,0.95,360,3.4
1927,6,8,7.5,0,5.872,0.94,360,3.4
1928,6,9,8.3,145.8888889,5.745,0.93,360,3.4
1929,6,10,9.7,347.8888889,5.901,0.83,360,3.4
1930,6,11,11.1,527.4444444,6.603,0.79,360,3.4
1931,6,12,11.9,628.4444444,7.475,0.73,360,3.4
1932,6,13,12.6,617.2222222,8.27,0.71,360,3.4
1933,6,14,12.5,505,8.79,0.71,360,3.4
1934,6,15,11.9,325.4444444,8.99,0.75,360,3.4
1935,6,16,10.5,112.2222222,8.805,0.81,360,3.4
1936,6,17,10.2,0,8.38,0.84,360,3.4
1937,6,18,9.8,0,7.955,0.85,360,3.4
1938,6,19,9.9,0,7.67,0.83,360,3.4
1939,6,20,9.8,0,7.43,0.83,360,3.4
1940,6,21,9.8,0,7.305,0.82,360,3.4
1941,6,22,9.4,0,7.165,0.81,360,3.4
1942,6,23,9.3,0,7.02,0.82,360,3.4
1943,6,24,9.1,0,6.943,0.83,360,3.4
1944,7,1,8.9,0,6.901,0.83,360,3.7
1945,7,2,9.3,0,6.836,0.8,360,3.7
1946,7,3,9.2,0,6.697,0.77,360,3.7
1947,7,4,8.9,0,6.693,0.81,360,3.7
1948,7,5,8.8,0,6.755,0.83,360,3.7
1949,7,6,8.8,0,6.878,0.85,360,3.7
1950,7,7,8.6,0,6.984,0.87,360,3.7
1951,7,8,8,0,7.06,0.93,360,3.7
1952,7,9,7.8,11.22222222,7.165,0.96,360,3.7
1953,7,10,7.5,11.22222222,7.295,0.97,360,3.7
1954,7,11,7.4,101,7.405,0.98,360,3.7
1955,7,12,7.9,179.5555556,7.63,0.97,360,3.7
1956,7,13,7.7,101,7.94,0.94,360,3.7
1957,7,14,8,123.4444444,8.02,0.95,360,3.7
1958,7,15,8,168.3333333,8.105,0.91,360,3.7
1959,7,16,7.5,78.55555556,8.13,0.94,360,3.7
1960,7,17,7,0,7.85,0.95,360,3.7
1961,7,18,7.4,0,7.365,0.93,360,3.7
1962,7,19,7.3,0,7.17,0.92,360,3.7
1963,7,20,7.2,0,7.125,0.92,360,3.7
1964,7,21,7.1,0,7.09,0.95,360,3.7
1965,7,22,7.2,0,7.08,0.95,360,3.7
1966,7,23,7.6,0,7.11,0.95,360,3.7
1967,7,24,7.7,0,7.19,0.96,360,3.7
1968,8,1,7.9,0,7.28,0.96,360,4.7
1969,8,2,7.5,0,7.38,0.98,360,4.7
1970,8,3,6.6,0,7.46,0.98,360,4.7
1971,8,4,6.3,0,7.34,0.97,360,4.7
1972,8,5,6.2,0,7.1,0.94,360,4.7
1973,8,6,5.7,0,6.82,0.94,360,4.7
1974,8,7,5.1,0,6.296,0.96,360,4.7
1975,8,8,4.8,0,5.831,0.96,360,4.7
1976,8,9,5.8,145.8888889,5.547,0.93,360,4.7
1977,8,10,6.2,202,5.617,0.91,360,4.7
1978,8,11,7.2,460.1111111,5.851,0.88,360,4.7
1979,8,12,6.8,258.1111111,6.41,0.87,360,4.7
1980,8,13,7.1,303,6.681,0.85,360,4.7
1981,8,14,7.1,258.1111111,6.925,0.87,360,4.7
1982,8,15,7,101,7.035,0.87,360,4.7
1983,8,16,6.6,33.66666667,6.917,0.88,360,4.7
1984,8,17,6.3,0,6.679,0.89,360,4.7
1985,8,18,6.2,0,6.374,0.88,360,4.7
1986,8,19,6.2,0,6.062,0.88,360,4.7
1987,8,20,6.6,0,5.842,0.86,360,4.7
1988,8,21,6.1,0,5.871,0.87,360,4.7
1989,8,22,5.9,0,5.785,0.89,360,4.7
1990,8,23,6.1,0,5.554,0.87,360,4.7
1991,8,24,5.8,0,5.569,0.88,360,4.7
1992,9,1,5.7,0,5.562,0.91,360,2.9
1993,9,2,5.4,0,5.604,0.92,360,2.9
1994,9,3,4.9,0,5.612,0.93,360,2.9
1995,9,4,5,0,5.558,0.95,360,2.9
1996,9,5,4.8,0,5.495,0.94,360,2.9
1997,9,6,4.6,0,5.434,0.94,360,2.9
1998,9,7,4.1,0,5.386,0.93,360,2.9
1999,9,8,3.8,0,5.285,0.94,360,2.9
2000,9,9,4,78.55555556,5.108,0.94,360,2.9
2001,9,10,4.4,112.2222222,4.99,0.94,360,2.9
2002,9,11,5.2,224.4444444,5.033,0.89,360,2.9
2003,9,12,5.1,303,5.433,0.85,360,2.9
2004,9,13,5.5,381.5555556,5.887,0.82,360,2.9
2005,9,14,5.2,269.3333333,6.191,0.87,360,2.9
2006,9,15,4.2,258.1111111,6.255,0.88,360,2.9
2007,9,16,3.6,56.11111111,6.271,0.91,360,2.9
2008,9,17,2.3,0,5.673,0.95,360,2.9
2009,9,18,1.5,0,5.025,0.95,360,2.9
2010,9,19,1.9,0,4.388,0.96,360,2.9
2011,9,20,1,0,3.809,0.97,360,2.9
2012,9,21,0.7,0,3.34,0.98,360,2.9
2013,9,22,0.5,0,2.984,0.99,360,2.9
2014,9,23,0.7,0,2.813,0.99,360,2.9
2015,9,24,1,0,2.798,1,360,2.9
2016,10,1,1.1,0,2.863,1,360,3.7
2017,10,2,1.1,0,3.005,1,360,3.7
2018,10,3,1.1,0,3.106,1,360,3.7
2019,10,4,1.1,0,3.131,0.99,360,3.7
2020,10,5,0.8,0,3.172,1,360,3.7
2021,10,6,0.8,0,3.181,1,360,3.7
